Age,Workclass,FinalWeight,Education,EducationNum,MaritalStatus,Occupation,Relationship,Race,Sex,Hours-Per-Week,Native Country,Income,age_hours_interaction
45, State-gov,110311, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K,1800
27, Private,310850, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K,1350
41, Private,220694, Bachelors,13, Divorced, Other-service, Not-in-family, White, Male,37, United-States, <=50K,1517
61, Private,149405, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,40, United-States, <=50K,2440
70, Self-emp-inc,131699, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,55, United-States, <=50K,3850
55, Private,49996, 11th,7, Never-married, Machine-op-inspct, Not-in-family, Black, Female,40, United-States, <=50K,2200
35, Private,187112, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,45, United-States, <=50K,1575
36, Private,180859, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,38, United-States, <=50K,1368
29, Private,185647, Some-college,10, Never-married, Tech-support, Own-child, White, Male,60, United-States, <=50K,1740
30, Private,316606, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,40, United-States, <=50K,1200
45, Private,274657, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, ?, <=50K,1800
39, Federal-gov,193583, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,60, United-States, <=50K,2340
18, Private,338836, HS-grad,9, Never-married, Other-service, Own-child, White, Male,20, United-States, <=50K,360
28, Private,216814, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, <=50K,1120
27, Private,106935, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, <=50K,1215
38, Private,223433, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K,1520
33, Private,174789, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,1320
25, Private,135603, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K,1000
25, ?,344719, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,4, United-States, <=50K,100
38, Private,372484, 11th,7, Never-married, Other-service, Own-child, Black, Female,40, United-States, <=50K,1520
23, Private,181820, Some-college,10, Never-married, Farming-fishing, Unmarried, White, Male,45, United-States, <=50K,1035
40, Private,235371, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Male,40, United-States, <=50K,1600
36, Self-emp-inc,216711, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, ?, >50K,1800
20, Private,299399, Some-college,10, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K,400
41, Private,202508, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48, United-States, <=50K,1968
44, Private,172025, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,38, United-States, <=50K,1672
49, Self-emp-inc,246891, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K,1960
22, Private,450920, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, Black, Female,40, United-States, <=50K,880
26, Private,53598, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K,1040
47, Private,103757, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,1880
48, Private,76017, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,25, United-States, <=50K,1200
28, Self-emp-inc,80158, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K,1120
37, Federal-gov,90881, Some-college,10, Separated, Exec-managerial, Not-in-family, White, Male,55, United-States, >50K,2035
44, Private,427952, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, <=50K,1760
20, ?,230955, 12th,8, Never-married, ?, Not-in-family, Black, Female,35, United-States, <=50K,700
53, Private,177916, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K,2120
36, Private,342642, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,15, United-States, <=50K,540
77, Private,253642, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,30, United-States, <=50K,2310
21, Private,219086, HS-grad,9, Never-married, Other-service, Own-child, White, Male,35, United-States, <=50K,735
24, Private,162593, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,40, United-States, <=50K,960
30, Private,87561, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K,1200
51, Local-gov,142411, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,50, United-States, <=50K,2550
22, Private,154422, Some-college,10, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,30, Philippines, <=50K,660
23, Private,169104, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,25, United-States, <=50K,575
47, Private,193047, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K,2350
17, Private,151141, 12th,8, Never-married, Sales, Own-child, White, Male,20, United-States, <=50K,340
48, Private,267912, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,50, Mexico, >50K,2400
43, Private,137126, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K,1720
34, Private,152453, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Guatemala, <=50K,1360
19, Private,357059, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,35, United-States, <=50K,665
42, State-gov,202011, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K,1680
23, Private,98283, Bachelors,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,40, United-States, <=50K,920
61, Self-emp-not-inc,176965, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K,3050
63, Private,187919, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,30, United-States, <=50K,1890
65, Private,274916, HS-grad,9, Widowed, Sales, Unmarried, White, Female,40, United-States, <=50K,2600
37, Private,105813, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K,1480
41, Local-gov,193524, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K,1640
35, Private,152734, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,40, ?, <=50K,1400
21, Private,263641, HS-grad,9, Divorced, Sales, Other-relative, White, Female,40, United-States, <=50K,840
48, Local-gov,102076, Bachelors,13, Never-married, Adm-clerical, Unmarried, White, Female,35, United-States, <=50K,1680
51, State-gov,155594, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K,2040
43, Private,33331, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,55, United-States, <=50K,2365
22, State-gov,156773, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,15, ?, <=50K,330
56, Self-emp-not-inc,115439, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,60, United-States, <=50K,3360
47, Private,181652, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K,1880
26, Private,120268, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,24, United-States, <=50K,624
39, Private,196308, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,24, United-States, <=50K,936
45, Self-emp-not-inc,40690, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,75, United-States, <=50K,3375
49, Private,228583, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,40, Columbia, <=50K,1960
23, Private,695136, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,30, United-States, <=50K,690
69, Private,209236, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,36, United-States, <=50K,2484
41, Federal-gov,214838, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, >50K,2460
40, Self-emp-not-inc,188436, HS-grad,9, Separated, Exec-managerial, Other-relative, White, Male,40, United-States, <=50K,1600
25, Private,177625, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K,1000
52, Private,124591, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,40, United-States, <=50K,2080
28, Private,230856, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Female,50, United-States, <=50K,1400
50, Federal-gov,221532, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K,2000
21, Private,232577, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Female,30, United-States, <=50K,630
48, Private,168216, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K,1920
27, Private,214702, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,42, United-States, >50K,1134
63, Private,237620, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,30, United-States, <=50K,1890
47, State-gov,54887, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K,1880
37, Self-emp-not-inc,164526, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,45, United-States, >50K,1665
28, Private,224506, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,40, ?, <=50K,1120
58, Private,183870, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K,2320
41, Private,208330, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,51, United-States, <=50K,2091
67, Self-emp-inc,168370, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K,2680
62, Self-emp-not-inc,320376, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,48, United-States, <=50K,2976
28, Private,192384, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, >50K,1120
26, Private,167350, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K,1040
46, Self-emp-not-inc,103538, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,65, United-States, >50K,2990
29, Private,58522, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,1160
39, Private,191342, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40, Philippines, >50K,1560
25, Private,193820, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,35, United-States, <=50K,875
20, Private,258490, Some-college,10, Never-married, Sales, Not-in-family, White, Female,35, United-States, <=50K,700
21, Private,56520, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K,840
25, Private,102476, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,50, United-States, <=50K,1250
44, Self-emp-inc,311357, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K,2200
37, Private,166497, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,38, United-States, <=50K,1406
50, Private,160724, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, Philippines, >50K,2000
29, Private,338270, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K,1160
18, Private,282394, Some-college,10, Never-married, Sales, Own-child, Black, Female,21, United-States, <=50K,378
32, Private,383269, Bachelors,13, Never-married, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K,1280
58, Private,119386, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,60, United-States, <=50K,3480
50, Private,196975, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K,2000
29, Private,334221, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,18, United-States, <=50K,522
58, Private,27385, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, >50K,3480
29, State-gov,133846, Some-college,10, Never-married, Other-service, Own-child, White, Female,40, United-States, <=50K,1160
36, Private,361888, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K,1620
21, Private,230429, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,35, United-States, <=50K,735
49, Private,328776, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K,1960
60, Private,243829, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,50, United-States, <=50K,3000
39, Private,306646, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K,1950
50, Private,138179, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K,2000
30, Private,280069, Some-college,10, Never-married, Sales, Not-in-family, White, Female,48, United-States, <=50K,1440
55, Private,305759, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,40, ?, <=50K,2200
64, Local-gov,164876, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,20, United-States, <=50K,1280
29, Self-emp-inc,138597, Assoc-acdm,12, Never-married, Prof-specialty, Other-relative, Black, Female,40, United-States, <=50K,1160
40, Private,111483, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K,1600
42, Private,144778, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K,2100
55, Private,171015, HS-grad,9, Widowed, Sales, Unmarried, White, Female,40, United-States, <=50K,2200
43, Private,112494, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,45, United-States, <=50K,1935
28, Private,408473, 12th,8, Never-married, Sales, Not-in-family, Black, Male,40, United-States, <=50K,1120
46, State-gov,27802, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, White, Male,38, United-States, >50K,1748
34, Private,236318, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,40, United-States, <=50K,1360
47, Private,121836, Masters,14, Married-civ-spouse, Adm-clerical, Wife, White, Female,38, United-States, >50K,1786
43, Self-emp-not-inc,315971, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K,1720
24, Private,698418, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,25, United-States, <=50K,600
21, Private,329530, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, Mexico, <=50K,840
65, Private,194456, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, England, >50K,2600
20, Private,282579, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K,800
31, State-gov,26401, Masters,14, Divorced, Adm-clerical, Not-in-family, White, Female,25, United-States, <=50K,775
38, State-gov,364958, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K,1520
